x_center,y_center,z_center,cp
1062.1709594726562,-1659.7293294270833,-131.6022211710612,0.36484054956223716
1025.4275919596355,-1613.6030680338542,-177.14090983072916,0.36496898338803246
973.5689290364584,-1521.3505452473958,-120.99370574951172,0.36472438099571264
937.4317423502604,-1475.2242838541667,-162.3222173055013,0.3648537111517062
884.9668986002604,-1382.9717610677083,-110.385191599528,0.3645850576198392
849.4359130859375,-1336.8454996744792,-147.5035311381022,0.364713478995992
800.1983032226562,-1251.0506591796875,-105.73529434204102,0.3530470645946427
768.999267578125,-1211.382080078125,-140.77228546142578,0.3590976358602302
712.3957926432291,-1135.2737630208333,-105.24977620442708,0.6414482460634172
1244.5060628255208,-1930.0292154947917,37.30256907145182,0.4330570013259733
1219.0445963541667,-1890.3606363932292,-27.09844970703125,0.4402148930404238
1159.2984619140625,-1798.1081136067708,23.0088373819987,0.4316075475580531
1129.4090576171875,-1751.9818522135417,-31.549057006835938,0.4317358562509495
1070.0885213216145,-1659.7293294270833,20.899986267089844,0.43149878941895314
1040.1999918619792,-1613.6030680338542,-29.404312133789062,0.4316288244813326
980.8786010742188,-1521.3505452473958,18.7911376953125,0.43137172338528235
950.9909057617188,-1475.2242838541667,-27.259567260742188,0.43150195600807284
891.6686604817709,-1382.9717610677083,16.682289123535156,0.43121911077498926
861.7818400065104,-1336.8454996744792,-25.114823659261067,0.43134691995903784
801.9246215820312,-1244.5929768880208,11.780521392822266,0.441776659396913
775.8720703125,-1204.9243977864583,-31.721609751383465,0.44093470939486834
713.4736735026041,-1128.8160807291667,-35.450218200683594,0.7065684130023951
1188.7420654296875,-1936.4868977864583,379.51466878255206,0.5690602311425443
1178.6429443359375,-1890.3606363932292,309.4433085123698,0.568468790002638
1105.8564453125,-1798.1081136067708,348.6889343261719,0.5801636738306107
1092.5485026041667,-1751.9818522135417,287.9202067057292,0.5803000338195689
1020.854248046875,-1659.7293294270833,321.53216552734375,0.5800438548031138
1006.3487345377604,-1613.6030680338542,264.844965616862,0.5801807992971112
935.85205078125,-1521.3505452473958,294.3754018147786,0.5799020298354942
920.1490071614584,-1475.2242838541667,241.76973978678384,0.5800387340331019
850.8498738606771,-1382.9717610677083,267.21863810221356,0.5797330552988224
833.9492797851562,-1336.8454996744792,218.6945037841797,0.5798661797394108
772.1375935872396,-1251.0506591796875,235.18724060058594,0.5659148456922655
758.6404622395834,-1211.382080078125,189.3089853922526,0.5713922078970795
693.2533976236979,-1135.2737630208333,195.20008341471353,0.8725197820666314
1117.1518147786458,-1930.0292154947917,549.4109700520834,0.6589555675754262
1120.479736328125,-1890.3606363932292,480.8044026692708,0.6660315953298527
1044.976786295573,-1798.1081136067708,502.51955159505206,0.658376226936272
1040.452616373698,-1751.9818522135417,440.47544352213544,0.658518025769347
964.7046305338541,-1659.7293294270833,463.54213460286456,0.6582550519352599
958.4142049153646,-1613.6030680338542,405.3675842285156,0.6583988692419771
884.4324340820312,-1521.3505452473958,424.56470743815106,0.658111239444144
876.3757934570312,-1475.2242838541667,370.2597249348958,0.6582549830014396
804.1602783203125,-1382.9717610677083,385.58730061848956,0.6579399942560683
794.33740234375,-1336.8454996744792,335.15187581380206,0.6580807891421163
725.4215494791666,-1244.5929768880208,342.2734375,0.6666226950640544
720.1223347981771,-1204.9243977864583,290.8329366048177,0.6673224120742959
665.7695515950521,-1128.8160807291667,258.6126708984375,0.9423361469970962
924.8933715820312,-1936.4868977864583,837.4420776367188,0.7982281698995343
